n_streams,rho,n_scenarios,n_windows,bonferroni_fwer,oracle_level,m_eff,mean_fa_at_0.01,dispersion_index,bonferroni_fwer_lo,bonferroni_fwer_hi,m_eff_lo,m_eff_hi,dispersion_index_lo,dispersion_index_hi
100,0.0,60,2820,0.10531914893617021,0.00022228512616561744,224.93632778086385,1.6425531914893616,0.9519121725816856,0.07835106382978724,0.13904255319148937,157.64860820239306,347.15243930229036,0.8554992399590658,1.0441246447722299
100,0.3,60,2820,0.07553191489361702,0.0002904834064872684,172.1268715643193,1.6553191489361703,5.781606816032594,0.0425354609929078,0.11241134751773049,79.93760918561183,432.6893415901945,4.341008201208623,6.793226039360861
100,0.6,60,2820,0.0475177304964539,0.0005370208671578895,93.1062516520415,1.99822695035461,17.476470823380332,0.027641843971631205,0.07021276595744681,45.9000876174874,190.5730972042556,14.03739307601221,19.506133299072328
100,0.9,60,2820,0.02872340425531915,0.0016939122898844863,29.517466930598676,2.719858156028369,50.565608764886065,0.010620567375886524,0.05074468085106384,11.370509290468812,110.26606638443583,45.45148774464753,53.90759365660574
500,0.0,16,752,0.08643617021276596,5.8421660108967035e-05,855.8469565353141,7.511968085106383,1.1227343302692652,0.05186170212765957,0.11974734042553194,520.9299055213572,1100.8029596971983,0.9028842300383159,1.364403098433629
500,0.3,16,752,0.05319148936170213,9.570452774054329e-05,522.4413220610722,11.251329787234043,28.805057779793586,0.014627659574468085,0.09175531914893617,287.09446535779085,816.4319855364461,16.646587509377568,36.13692172050192
500,0.6,16,752,0.06515957446808511,7.934627207643722e-05,630.1493276436873,15.43218085106383,79.77523887437746,0.018550531914893618,0.11708776595744683,128.7460727972697,1934.344755159533,61.64753901848447,91.42464085897224
500,0.9,16,752,0.0398936170212766,0.00019363866515689123,258.2128933779246,24.91755319148936,233.0002499957719,0.0,0.11170212765957446,24.336617192133456,1974.5117596395655,186.74126937807156,251.89988096865164
