part,tolerance,shift,reject
A,0.0,0.2557582642937589,True
A,0.0,0.7003102428164323,True
A,0.0,0.0,False
A,0.0,0.3877187369986086,True
A,0.0,0.8732274355711492,True
A,0.0,0.0,False
A,0.0,0.9676249870315241,True
A,0.0,0.17642803061461665,True
A,0.0,0.0,False
A,0.0,0.014799937657220652,False
A,0.0,0.44143643162542123,True
A,0.0,0.0825359727493089,False
A,0.0,0.0,False
A,0.0,0.3159580791401623,True
A,0.0,0.4873815820587918,True
A,0.0,0.42472527726722875,True
A,0.0,0.10672702251827204,False
A,0.0,0.0,False
A,0.0,0.11570929329832147,True
A,0.0,0.36035698312998554,False
A,0.0,0.7481604485710527,True
A,0.0,0.0,False
A,0.0,0.04568777007032965,True
A,0.0,0.0,False
A,0.0,0.1413634595538258,False
A,0.0,0.0,False
A,0.0,0.0,False
A,0.0,0.9748854175905532,True
A,0.0,0.9415208062303886,True
A,0.0,0.5065783924556506,True
A,0.0,0.4698115493786469,True
A,0.0,0.8077450017907357,True
A,0.0,0.4242664119885947,True
A,0.0,0.8769365403994884,True
A,0.0,0.9971135134703464,True
A,0.0,0.7795269647389356,True
A,0.0,0.29516945370866954,True
A,0.0,0.8890398313380038,True
A,0.0,0.0,False
A,0.0,0.01522955803758197,False
A,0.0,0.7853718727711776,True
A,0.0,0.21145217736472555,True
A,0.0,0.17482299073552032,False
A,0.0,0.43013249514729834,True
A,0.0,0.0,False
A,0.0,0.7691492443561903,True
A,0.0,0.7925693304646441,True
A,0.0,0.0,False
A,0.0,0.0,False
A,0.0,0.04314583425207241,False
A,0.0,0.8824500753501214,True
A,0.0,0.6393145435787696,True
A,0.0,0.0,False
A,0.0,0.0,False
A,0.0,0.41685311194987684,True
A,0.0,0.4363500066316931,True
A,0.0,0.0,False
A,0.0,0.0,False
A,0.0,0.0,False
A,0.0,0.7501929972587963,True
A,0.0,0.5676802776729036,True
A,0.0,0.0,False
A,0.0,0.0,False
A,0.0,0.327411213943968,True
A,0.0,0.0,False
A,0.0,0.0,False
A,0.0,0.1109087399855575,False
A,0.0,0.0,False
A,0.0,0.7528815187848357,True
A,0.0,0.7833322361802256,True
A,0.0,0.0,True
A,0.0,0.2557423539243464,False
A,0.0,0.3769629042982713,True
A,0.0,0.9949284890979376,True
A,0.0,0.6356847031717933,True
A,0.0,0.0,False
A,0.0,0.39090773444089044,True
A,0.0,0.0,False
A,0.0,0.0,True
A,0.0,0.6846872482136079,True
A,0.0,0.04857827592523145,False
A,0.0,0.6868462879054991,True
A,0.0,0.0,False
A,0.0,0.0,False
A,0.0,0.7950991198011389,True
A,0.0,0.0,False
A,0.0,0.40666103584688496,False
A,0.0,0.8642145844200276,True
A,0.0,0.0,False
A,0.0,0.0,False
A,0.0,0.22424577355843478,False
A,0.0,0.6046475948657102,True
A,0.0,0.5772017290560374,True
A,0.0,0.1837794333944771,False
A,0.0,0.5985019024161323,True
A,0.0,0.6839630216250651,True
A,0.0,0.34092114207560575,True
A,0.0,0.24334825403740024,True
A,0.0,0.09288558720134044,False
A,0.0,0.436359815370306,False
A,0.0,0.0,False
A,0.0,0.982136671659408,True
A,0.0,0.8059657575022292,True
A,0.0,0.0,False
A,0.0,0.5083131966771333,True
A,0.0,0.4708417803844258,True
A,0.0,0.0,False
A,0.0,0.6170596572784691,True
A,0.0,0.4393362063308124,False
A,0.0,0.0,False
A,0.0,0.0,False
A,0.0,0.72275820303881,True
A,0.0,0.47034211943354454,False
A,0.0,0.9861731188562664,True
A,0.0,0.7939155647734532,True
A,0.0,0.07605322376876633,False
A,0.0,0.09022278161048658,False
A,0.0,0.04065404234074044,False
A,0.0,0.37856283480141617,True
A,0.0,0.0,False
A,0.0,0.0,False
A,0.0,0.6165199957474929,True
A,0.0,0.0,False
A,0.0,0.8527525565923589,True
A,0.0,0.23234805582067686,False
A,0.0,0.0,False
A,0.0,0.16535472103174598,False
A,0.0,0.41218604175872164,True
A,0.0,0.0,False
A,0.0,0.96318282958431,True
A,0.0,0.0,True
A,0.0,0.1181656950991421,True
A,0.0,0.050794352088987416,False
A,0.0,0.0,False
A,0.0,0.0,False
A,0.0,0.8399040554514603,True
A,0.0,0.3416318807345602,True
A,0.0,0.0,False
A,0.0,0.757811530992536,True
A,0.0,0.7982461871284325,True
A,0.0,0.0,False
A,0.0,0.030967285152623147,False
A,0.0,0.02953421680847923,False
A,0.0,0.0,False
A,0.0,0.0,False
A,0.0,0.2219372354492798,False
A,0.0,0.5164719905507352,True
A,0.0,0.0,False
A,0.0,0.4863370322322924,True
A,0.0,0.0,False
A,0.0,0.0,False
A,0.0,0.0,False
A,0.0,0.5565001103523982,True
A,0.0,0.0,False
A,0.0,0.0,False
A,0.0,0.011107300811403431,False
A,0.0,0.0,False
A,0.0,0.2165324007917072,False
A,0.0,0.3128042983984676,True
A,0.0,0.3031517268034275,True
A,0.0,0.0607429767034694,True
A,0.0,0.2788813493677379,True
A,0.0,0.0,False
A,0.0,0.828310747801972,True
A,0.0,0.0,False
A,0.0,0.2672625119229517,False
A,0.0,0.6263373750441452,True
A,0.0,0.0,False
A,0.0,0.20800325049447643,True
A,0.0,0.9935575550120123,True
A,0.0,0.9278845294818294,True
A,0.0,0.0,False
A,0.0,0.40079086616779735,True
A,0.0,0.3990624537565033,True
A,0.0,0.4135328579638333,True
A,0.0,0.25227268014469884,True
A,0.0,0.0,False
A,0.0,0.0,False
A,0.0,0.7508147439976317,True
A,0.0,0.781151794115272,True
A,0.0,0.54837275043031,False
A,0.0,0.7591407226701534,True
A,0.0,0.0,False
A,0.0,0.0,True
A,0.0,0.0,False
A,0.0,0.5685658736505947,True
A,0.0,0.8527131298342643,True
A,0.0,0.7688756283047692,True
A,0.0,0.22351341553300508,False
A,0.0,0.0,False
A,0.0,0.37012623768893327,True
A,0.0,0.0,False
A,0.0,0.2367442736688774,False
A,0.0,0.8532449277473779,True
A,0.0,0.0,False
A,0.0,0.3595925058161942,False
A,0.0,0.36189902376688776,False
A,0.0,0.8817125714344277,True
A,0.0,0.0,False
A,0.0,0.12145156220572662,False
A,0.0,0.0,False
A,0.0,0.0,False
A,0.0,0.2731718500395026,True
A,0.0,0.0,False
A,0.0,0.6154215798691612,True
A,0.0,0.13772709359058966,True
A,0.0,0.0,False
A,0.0,0.37813132332581334,True
A,0.0,0.9747011790017719,True
A,0.0,0.46771912029650375,True
A,0.0,0.2434519310098887,False
A,0.0,0.44809251938504235,True
A,0.0,0.5222811401280507,True
A,0.0,0.43974595909152214,True
A,0.0,0.1942278185934201,True
A,0.0,0.0,False
A,0.0,0.9576001129864793,True
A,0.0,0.0,False
A,0.0,0.515503092802047,True
A,0.0,0.0,True
A,0.0,0.15707043183403568,False
A,0.0,0.6265095558309404,True
A,0.0,0.3623006400102272,True
A,0.0,0.0,False
A,0.0,0.0,False
A,0.0,0.9498353582156631,True
A,0.0,0.19950492639758488,False
A,0.0,0.0,False
A,0.0,0.8941457648764839,True
A,0.0,0.3248057520981753,True
A,0.0,0.560306468603468,True
A,0.0,0.803056485601128,True
A,0.0,0.16621043925196677,False
A,0.0,0.7693539324953906,True
A,0.0,0.32077564379866796,True
A,0.0,0.0,False
A,0.0,0.0,False
A,0.0,0.9302505149989484,True
A,0.0,0.22068561450452928,False
A,0.0,0.7717784553216298,True
A,0.0,0.5513668955296347,True
A,0.0,0.22745752863062185,True
A,0.0,0.0,False
A,0.0,0.0,False
A,0.0,0.0,False
A,0.0,0.0,False
A,0.0,0.7606093385481432,True
A,0.0,0.08313747355370305,False
A,0.0,0.45191888160870564,True
A,0.0,0.9314651387937418,True
A,0.0,0.0,False
A,0.0,0.0,False
A,0.0,0.0,False
A,0.0,0.3991641258026004,False
A,0.0,0.3060070282329602,True
A,0.0,0.271141225332187,True
A,0.0,0.4969456987196045,True
A,0.0,0.06884670019139472,False
A,0.0,0.040168321220969916,False
A,0.0,0.0,False
A,0.0,0.06714057639204118,False
A,0.0,0.9606442843790454,True
A,0.0,0.03623410087437162,False
A,0.0,0.09538495980189576,False
A,0.0,0.8353720946392282,True
A,0.0,0.0,False
A,0.0,0.8491674329273765,True
A,0.0,0.2546244512826594,True
A,0.0,0.6430381876033587,True
A,0.0,0.4809946665230592,True
A,0.0,0.0,False
A,0.0,0.0,False
A,0.0,0.2127778683382121,False
A,0.0,0.0,False
A,0.0,0.0,False
A,0.0,0.03491148812464806,False
A,0.0,0.0,False
A,0.0,0.0,False
A,0.0,0.3852731259822523,True
A,0.0,0.03318636890690063,False
A,0.0,0.6677439863767949,True
A,0.0,0.0,False
A,0.0,0.8474752297395308,True
A,0.0,0.0,False
A,0.0,0.37168686385097915,True
A,0.0,0.6624430012731346,True
A,0.0,0.0,False
A,0.0,0.0,False
A,0.0,0.0,False
A,0.0,0.7664458352484722,True
A,0.0,0.0,False
A,0.0,0.0635601094323931,False
A,0.0,0.8561929569339957,True
A,0.0,0.1511189360374331,False
A,0.0,0.0698608492133499,False
A,0.0,0.07779871622287238,False
A,0.0,0.057470820565511005,False
A,0.0,0.7838451238241726,True
A,0.0,0.9972960104346924,True
A,0.0,0.21227232996738055,True
A,0.0,0.0,False
A,0.0,0.3600189402992018,True
A,0.0,0.9084385515600013,True
A,0.0,0.43692627635148196,True
A,0.0,0.1312112650725441,False
A,0.0,0.7059585071555413,True
A,0.0,0.0,False
A,0.0,0.7436034955153666,True
A,0.0,0.8422229927711888,True
A,0.0,0.8843882614180864,True
A,0.0,0.7446386277905003,True
A,0.0,0.0,False
A,0.0,0.4542413925735429,True
A,0.0,0.5220142523020112,True
A,0.0,0.0,False
A,0.0,0.0,False
A,0.0,0.0,False
A,0.0,0.11628702429110749,True
A,0.0,0.24813874823600435,True
