n_streams,scenario,procedure,alpha,seed,n_tests,n_null_tests,alarms,false_alarms,true_alarms,fdp,window_fdp,far_per_test,false_alarms_per_window,p_any_false_alarm_per_window,false_alarms_per_1k_stream_steps,mtfa_stream_steps,n_drifts,detected,mdr,mean_delay,median_delay,degraded_per_drift
500,2 events,storey_bh,0.2,0,20997,20797,838,738,100,0.8806682577565632,0.1072013093289689,0.035485887387603984,15.702127659574469,0.1276595744680851,0.3140425531914894,3184.2818428184282,100,100,0.0,132.0,132.0,132.0
500,2 events,BatchBH,1e-05,0,23452,22083,16,0,16,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,16,0.84,613.25,532.0,1301.0
500,2 events,BatchBH,0.0001,0,23389,22202,37,0,37,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,37,0.63,582.8918918918919,519.0,1119.0
500,2 events,BatchBH,0.001,0,23278,22518,74,0,74,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,74,0.26,429.5405405405405,519.0,692.0
500,2 events,BatchBH,0.01,0,23209,22743,97,0,97,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,97,0.030000000000000027,365.88659793814435,319.0,398.0
500,2 events,BatchBH,0.05,0,23201,22829,100,0,100,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,100,0.0,304.0,245.0,304.0
500,2 events,BatchBH,0.1,0,23200,22852,100,0,100,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,100,0.0,280.0,245.0,280.0
500,2 events,BatchBH,0.2,0,23200,22874,100,0,100,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,100,0.0,258.0,245.0,258.0
500,2 events,bonferroni,1e-05,0,23338,22354,54,0,54,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,54,0.45999999999999996,473.0740740740741,432.0,916.0
500,2 events,bonferroni,0.0001,0,23256,22579,82,0,82,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,82,0.18000000000000005,427.0731707317073,382.0,609.0
500,2 events,bonferroni,0.001,0,23204,22789,99,0,99,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,99,0.010000000000000009,335.90909090909093,319.0,347.0
500,2 events,bonferroni,0.01,0,23197,22874,101,1,100,0.009900990099009901,0.02127659574468085,4.37177581533619e-05,0.02127659574468085,0.02127659574468085,0.000425531914893617,2350000.0,100,100,0.0,255.0,245.0,255.0
500,2 events,bonferroni,0.05,0,23197,22908,101,1,100,0.009900990099009901,0.02127659574468085,4.365287235900122e-05,0.02127659574468085,0.02127659574468085,0.000425531914893617,2350000.0,100,100,0.0,221.0,219.0,221.0
500,2 events,bonferroni,0.1,0,23191,22914,103,3,100,0.02912621359223301,0.06382978723404255,0.00013092432573972245,0.06382978723404255,0.06382978723404255,0.001276595744680851,783333.3333333334,100,100,0.0,209.0,219.0,209.0
500,2 events,bonferroni,0.2,0,23176,22905,108,8,100,0.07407407407407407,0.14893617021276595,0.0003492687186203886,0.1702127659574468,0.14893617021276595,0.003404255319148936,293750.0,100,100,0.0,203.0,219.0,203.0
500,2 events,LORD++,1e-05,1,23257,22545,81,0,81,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,81,0.18999999999999995,468.3333333333333,451.0,681.0
500,2 events,LORD++,0.0001,1,23209,22730,97,0,97,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,97,0.030000000000000027,416.97938144329896,487.0,448.0
500,2 events,LORD++,0.001,1,23206,22838,98,0,98,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,98,0.020000000000000018,314.265306122449,287.0,337.0
500,2 events,LORD++,0.01,1,23197,22903,101,1,100,0.009900990099009901,0.0006447453255963894,4.366240230537484e-05,0.02127659574468085,0.02127659574468085,0.000425531914893617,2350000.0,100,100,0.0,263.0,287.0,263.0
500,2 events,LORD++,0.05,1,23194,22923,102,2,100,0.0196078431372549,0.0014980460269214068,8.724861492823801e-05,0.0425531914893617,0.0425531914893617,0.000851063829787234,1175000.0,100,100,0.0,240.0,269.0,240.0
500,2 events,LORD++,0.1,1,23194,22933,102,2,100,0.0196078431372549,0.0009924617511931843,8.721056992107443e-05,0.0425531914893617,0.0425531914893617,0.000851063829787234,1175000.0,100,100,0.0,230.0,269.0,230.0
500,2 events,LORD++,0.2,1,23185,22933,105,5,100,0.047619047619047616,0.004812563323201621,0.00021802642480268607,0.10638297872340426,0.06382978723404255,0.002127659574468085,470000.0,100,100,0.0,221.0,269.0,221.0
500,2 events,uncorrected,1e-05,1,23197,22886,101,1,100,0.009900990099009901,0.02127659574468085,4.369483527047103e-05,0.02127659574468085,0.02127659574468085,0.000425531914893617,2350000.0,100,100,0.0,280.0,251.0,280.0
500,2 events,uncorrected,0.0001,1,23188,22926,104,4,100,0.038461538461538464,0.0851063829787234,0.00017447439588240426,0.0851063829787234,0.0851063829787234,0.001702127659574468,587500.0,100,100,0.0,231.0,251.0,231.0
500,2 events,uncorrected,0.001,1,23089,22883,137,37,100,0.27007299270072993,0.3191489361702128,0.0016169208582790717,0.7872340425531915,0.3191489361702128,0.01574468085106383,63513.51351351351,100,100,0.0,175.0,187.0,175.0
500,2 events,uncorrected,0.01,1,22531,22330,323,225,98,0.6965944272445821,0.7697399527186761,0.010076130765785939,4.787234042553192,0.8085106382978723,0.09574468085106383,10444.444444444445,100,98,0.020000000000000018,152.30612244897958,151.0,183.0
500,2 events,uncorrected,0.05,1,21575,21405,642,543,99,0.8457943925233645,0.8104721519615137,0.02536790469516468,11.553191489361701,0.8723404255319149,0.23106382978723405,4327.80847145488,100,99,0.010000000000000009,132.45454545454547,151.0,148.0
500,2 events,uncorrected,0.1,1,20681,20522,940,841,99,0.8946808510638298,0.8767539332071649,0.040980411265958486,17.893617021276597,0.9361702127659575,0.3578723404255319,2794.292508917955,100,99,0.010000000000000009,135.4848484848485,151.0,151.0
500,2 events,uncorrected,0.2,1,18767,18615,1582,1482,100,0.9367888748419722,0.9227156826676388,0.07961321514907332,31.53191489361702,0.9787234042553191,0.6306382978723404,1585.6950067476382,100,100,0.0,178.0,151.0,178.0
500,2 events,bh_window,1e-05,1,23224,22718,92,0,92,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,92,0.07999999999999996,385.0,351.0,475.0
500,2 events,bh_window,0.0001,1,23209,22836,97,0,97,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,97,0.030000000000000027,307.70103092783506,287.0,342.0
500,2 events,bh_window,0.001,1,23197,22915,101,1,100,0.009900990099009901,0.0005189413596263622,4.363953742090334e-05,0.02127659574468085,0.02127659574468085,0.000425531914893617,2350000.0,100,100,0.0,251.0,251.0,251.0
500,2 events,bh_window,0.01,1,23194,22977,102,2,100,0.0196078431372549,0.0425531914893617,8.704356530443487e-05,0.0425531914893617,0.0425531914893617,0.000851063829787234,1175000.0,100,100,0.0,186.0,187.0,186.0
500,2 events,bh_window,0.05,1,23020,22818,160,61,99,0.38125,0.10735009671179883,0.0026733280743272856,1.297872340425532,0.1276595744680851,0.02595744680851064,38524.59016393442,100,99,0.010000000000000009,160.0909090909091,151.0,173.0
500,2 events,bh_window,0.1,1,22813,22618,229,130,99,0.5676855895196506,0.08897485493230174,0.005747634627288001,2.765957446808511,0.10638297872340426,0.05531914893617021,18076.923076923078,100,99,0.010000000000000009,153.02020202020202,151.0,166.0
500,2 events,bh_window,0.2,1,22555,22381,315,215,100,0.6825396825396826,0.06642449403217436,0.00960636253965417,4.574468085106383,0.0851063829787234,0.09148936170212765,10930.232558139534,100,100,0.0,143.0,151.0,143.0
500,2 events,storey_bh,1e-05,1,23212,22763,96,0,96,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,96,0.040000000000000036,374.9583333333333,351.0,418.0
500,2 events,storey_bh,0.0001,1,23209,22847,97,0,97,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,97,0.030000000000000027,296.36082474226805,287.0,331.0
500,2 events,storey_bh,0.001,1,23197,22921,101,1,100,0.009900990099009901,0.0005189413596263622,4.3628113956633656e-05,0.02127659574468085,0.02127659574468085,0.000425531914893617,2350000.0,100,100,0.0,245.0,251.0,245.0
500,2 events,storey_bh,0.01,1,22720,22472,260,160,100,0.6153846153846154,0.0851063829787234,0.00711997152011392,3.404255319148936,0.0851063829787234,0.06808510638297872,14687.5,100,100,0.0,217.0,187.0,217.0
500,2 events,storey_bh,0.05,1,22258,22023,414,314,100,0.7584541062801933,0.06382978723404255,0.014257821368569222,6.680851063829787,0.06382978723404255,0.13361702127659575,7484.076433121019,100,100,0.0,204.0,187.0,204.0
500,2 events,storey_bh,0.1,1,21043,20821,819,719,100,0.8778998778998779,0.0851063829787234,0.034532443206378174,15.297872340425531,0.0851063829787234,0.3059574468085106,3268.4283727399165,100,100,0.0,191.0,187.0,191.0
500,2 events,storey_bh,0.2,1,19927,19733,1191,1091,100,0.9160369437447523,0.09000324182292822,0.0552880960827041,23.21276595744681,0.1276595744680851,0.4642553191489362,2153.987167736022,100,100,0.0,163.0,151.0,163.0
500,2 events,BatchBH,1e-05,1,23419,22083,27,0,27,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,27,0.73,569.3703703703703,487.0,1305.0
500,2 events,BatchBH,0.0001,1,23311,22373,63,0,63,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,63,0.37,508.8412698412698,451.0,907.0
500,2 events,BatchBH,0.001,1,23242,22580,86,0,86,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,86,0.14,472.8139534883721,451.0,631.0
500,2 events,BatchBH,0.01,1,23212,22780,96,0,96,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,96,0.040000000000000036,357.25,351.0,401.0
500,2 events,BatchBH,0.05,1,23209,22838,97,0,97,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,97,0.030000000000000027,305.63917525773195,287.0,340.0
500,2 events,BatchBH,0.1,1,23200,22880,100,1,99,0.01,0.02127659574468085,4.3706293706293706e-05,0.02127659574468085,0.02127659574468085,0.000425531914893617,2350000.0,100,99,0.010000000000000009,277.26262626262627,251.0,289.0
500,2 events,BatchBH,0.2,1,23194,22905,102,2,100,0.0196078431372549,0.02127659574468085,8.731717965509715e-05,0.0425531914893617,0.02127659574468085,0.000851063829787234,1175000.0,100,100,0.0,258.0,251.0,258.0
500,2 events,bonferroni,1e-05,1,23269,22484,77,0,77,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,77,0.22999999999999998,496.76623376623377,451.0,754.0
500,2 events,bonferroni,0.0001,1,23218,22696,94,0,94,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,94,0.06000000000000005,424.70212765957444,387.0,491.0
500,2 events,bonferroni,0.001,1,23206,22825,98,0,98,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,98,0.020000000000000018,327.53061224489795,351.0,350.0
500,2 events,bonferroni,0.01,1,23194,22902,102,2,100,0.0196078431372549,0.0425531914893617,8.732861758798358e-05,0.0425531914893617,0.0425531914893617,0.000851063829787234,1175000.0,100,100,0.0,261.0,251.0,261.0
500,2 events,bonferroni,0.05,1,23188,22930,104,4,100,0.038461538461538464,0.0851063829787234,0.00017444395987788923,0.0851063829787234,0.0851063829787234,0.001702127659574468,587500.0,100,100,0.0,227.0,251.0,227.0
500,2 events,bonferroni,0.1,1,23170,22927,110,10,100,0.09090909090909091,0.14893617021276595,0.00043616696471409256,0.2127659574468085,0.14893617021276595,0.00425531914893617,235000.0,100,100,0.0,212.0,187.0,212.0
500,2 events,bonferroni,0.2,1,23146,22919,118,18,100,0.15254237288135594,0.2127659574468085,0.0007853745800427593,0.3829787234042553,0.2127659574468085,0.007659574468085106,130555.55555555556,100,100,0.0,196.0,187.0,196.0
500,2 events,LORD++,1e-05,2,23344,21394,52,0,52,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,52,0.48,690.0,504.0,1890.0
500,2 events,LORD++,0.0001,2,23248,22223,85,0,85,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,85,0.15000000000000002,579.9058823529411,404.0,965.0
500,2 events,LORD++,0.001,2,23218,22623,94,0,94,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,94,0.06000000000000005,379.1914893617021,404.0,535.0
500,2 events,LORD++,0.01,2,23203,22800,99,0,99,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,99,0.010000000000000009,316.4040404040404,304.0,343.0
500,2 events,LORD++,0.05,2,23200,22872,100,0,100,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,100,0.0,268.0,304.0,268.0
500,2 events,LORD++,0.1,2,23200,22896,100,0,100,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,100,0.0,244.0,276.0,244.0
500,2 events,LORD++,0.2,2,23194,22905,102,2,100,0.0196078431372549,0.0027186761229314417,8.731717965509715e-05,0.0425531914893617,0.0425531914893617,0.000851063829787234,1175000.0,100,100,0.0,229.0,204.0,229.0
500,2 events,uncorrected,1e-05,2,23203,22766,99,0,99,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,99,0.010000000000000009,350.74747474747477,304.0,377.0
500,2 events,uncorrected,0.0001,2,23200,22865,100,0,100,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,100,0.0,275.0,276.0,275.0
500,2 events,uncorrected,0.001,2,23190,22925,106,6,100,0.05660377358490566,0.10638297872340426,0.0002617230098146129,0.1276595744680851,0.10638297872340426,0.002553191489361702,391666.6666666667,100,100,0.0,205.0,204.0,205.0
500,2 events,uncorrected,0.01,2,22937,22724,195,95,100,0.48717948717948717,0.5638082522181066,0.004180602006688963,2.021276595744681,0.6170212765957447,0.04042553191489362,24736.842105263157,100,100,0.0,153.0,176.0,153.0
500,2 events,uncorrected,0.05,2,22247,22074,441,341,100,0.7732426303854876,0.8025156232705848,0.015448038416236296,7.25531914893617,0.8723404255319149,0.1451063829787234,6891.49560117302,100,100,0.0,117.0,104.0,117.0
500,2 events,uncorrected,0.1,2,21349,21189,762,662,100,0.868766404199475,0.8766212767549183,0.03124262589079239,14.085106382978724,0.9361702127659575,0.2817021276595745,3549.8489425981875,100,100,0.0,110.0,104.0,110.0
500,2 events,uncorrected,0.2,2,19530,19387,1389,1289,100,0.9280057595392368,0.9137325637325637,0.06648785268478878,27.425531914893618,0.9574468085106383,0.5485106382978724,1823.1186966640807,100,100,0.0,120.0,104.0,120.0
500,2 events,bh_window,1e-05,2,23257,22065,81,0,81,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,81,0.18999999999999995,662.4691358024692,404.0,1132.0
500,2 events,bh_window,0.0001,2,23227,22535,91,0,91,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,91,0.08999999999999997,390.7692307692308,376.0,632.0
500,2 events,bh_window,0.001,2,23206,22786,98,0,98,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,98,0.020000000000000018,306.61224489795916,276.0,360.0
500,2 events,bh_window,0.01,2,23200,22898,100,0,100,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,100,0.0,242.0,204.0,242.0
500,2 events,bh_window,0.05,2,23194,22938,102,2,100,0.0196078431372549,0.0009250693802035152,8.719155985700585e-05,0.0425531914893617,0.0425531914893617,0.000851063829787234,1175000.0,100,100,0.0,196.0,190.0,196.0
500,2 events,bh_window,0.1,2,23191,22946,104,4,100,0.038461538461538464,0.043520309477756286,0.0001743223219733287,0.0851063829787234,0.0851063829787234,0.001702127659574468,587500.0,100,100,0.0,185.0,176.0,185.0
500,2 events,bh_window,0.2,2,23139,22934,135,35,100,0.25925925925925924,0.030057776962582543,0.0015261184267899189,0.7446808510638298,0.06382978723404255,0.014893617021276596,67142.85714285714,100,100,0.0,145.0,176.0,145.0
500,2 events,storey_bh,1e-05,2,23239,22269,87,0,87,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,87,0.13,576.6896551724138,404.0,910.0
500,2 events,storey_bh,0.0001,2,23206,22682,98,0,98,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,98,0.020000000000000018,412.734693877551,376.0,464.0
500,2 events,storey_bh,0.001,2,23206,22789,98,0,98,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,98,0.020000000000000018,303.55102040816325,276.0,357.0
500,2 events,storey_bh,0.01,2,23200,22905,100,0,100,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,100,0.0,235.0,204.0,235.0
500,2 events,storey_bh,0.05,2,23011,22759,193,93,100,0.48186528497409326,0.04352231179243205,0.0040862955314381125,1.9787234042553192,0.0851063829787234,0.03957446808510638,25268.817204301075,100,100,0.0,192.0,190.0,192.0
500,2 events,storey_bh,0.1,2,22975,22749,175,75,100,0.42857142857142855,0.02905498756562586,0.0032968482131082687,1.5957446808510638,0.06382978723404255,0.031914893617021274,31333.333333333332,100,100,0.0,166.0,176.0,166.0
500,2 events,storey_bh,0.2,2,21880,21699,541,441,100,0.8151571164510166,0.057117823075269886,0.020323517212774783,9.382978723404255,0.0851063829787234,0.1876595744680851,5328.798185941043,100,100,0.0,121.0,104.0,121.0
500,2 events,BatchBH,1e-05,2,23435,20666,25,0,25,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,25,0.75,1240.32,876.0,2709.0
500,2 events,BatchBH,0.0001,2,23338,21410,55,0,55,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,55,0.44999999999999996,766.9090909090909,676.0,1868.0
500,2 events,BatchBH,0.001,2,23251,22173,83,0,83,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,83,0.17000000000000004,580.8674698795181,476.0,1018.0
500,2 events,BatchBH,0.01,2,23214,22597,96,0,96,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,96,0.040000000000000036,451.75,376.0,557.0
500,2 events,BatchBH,0.05,2,23203,22776,99,0,99,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,99,0.010000000000000009,340.64646464646466,276.0,367.0
500,2 events,BatchBH,0.1,2,23200,22809,100,0,100,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,100,0.0,331.0,276.0,331.0
500,2 events,BatchBH,0.2,2,23200,22838,100,0,100,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,100,0.0,302.0,276.0,302.0
500,2 events,bonferroni,1e-05,2,23344,21306,54,0,54,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,54,0.45999999999999996,921.7777777777778,626.0,1978.0
500,2 events,bonferroni,0.0001,2,23249,22122,84,0,84,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,84,0.16000000000000003,672.8095238095239,476.0,1067.0
500,2 events,bonferroni,0.001,2,23206,22600,98,0,98,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,98,0.020000000000000018,496.40816326530614,404.0,546.0
500,2 events,bonferroni,0.01,2,23200,22825,100,0,100,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,100,0.0,315.0,304.0,315.0
500,2 events,bonferroni,0.05,2,23200,22865,100,0,100,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,100,0.0,275.0,276.0,275.0
500,2 events,bonferroni,0.1,2,23197,22886,102,2,100,0.0196078431372549,0.0425531914893617,8.738967054094207e-05,0.0425531914893617,0.0425531914893617,0.000851063829787234,1175000.0,100,100,0.0,251.0,276.0,251.0
500,2 events,bonferroni,0.2,2,23197,22905,102,2,100,0.0196078431372549,0.0425531914893617,8.731717965509715e-05,0.0425531914893617,0.0425531914893617,0.000851063829787234,1175000.0,100,100,0.0,232.0,204.0,232.0
500,2 events,LORD++,1e-05,3,23446,20875,19,0,19,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,19,0.81,1031.6315789473683,716.0,2522.5
500,2 events,LORD++,0.0001,3,23293,21797,69,0,69,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,69,0.31000000000000005,782.6811594202899,516.0,1447.5
500,2 events,LORD++,0.001,3,23242,22448,86,0,86,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,86,0.14,394.86046511627904,387.0,745.5
500,2 events,LORD++,0.01,3,23206,22775,98,0,98,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,98,0.020000000000000018,338.9591836734694,316.0,382.5
500,2 events,LORD++,0.05,3,23203,22845,99,0,99,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,99,0.010000000000000009,287.2121212121212,287.0,309.5
500,2 events,LORD++,0.1,3,23200,22872,100,0,100,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,100,0.0,279.5,287.0,279.5
500,2 events,LORD++,0.2,3,23200,22883,100,0,100,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,100,0.0,268.5,287.0,268.5
500,2 events,uncorrected,1e-05,3,23218,22613,94,0,94,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,94,0.06000000000000005,410.01063829787233,316.0,556.5
500,2 events,uncorrected,0.0001,3,23203,22835,99,0,99,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,99,0.010000000000000009,297.3131313131313,287.0,319.5
500,2 events,uncorrected,0.001,3,23200,22920,100,0,100,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,100,0.0,231.5,216.0,231.5
500,2 events,uncorrected,0.01,3,23167,22946,112,12,100,0.10714285714285714,0.19148936170212766,0.0005229669659199861,0.2553191489361702,0.19148936170212766,0.005106382978723404,195833.33333333334,100,100,0.0,172.5,187.0,172.5
500,2 events,uncorrected,0.05,3,22924,22735,196,96,100,0.4897959183673469,0.5936170212765958,0.004222564328128437,2.0425531914893615,0.5957446808510638,0.04085106382978723,24479.166666666668,100,100,0.0,147.5,116.0,147.5
500,2 events,uncorrected,0.1,3,22533,22360,335,235,100,0.7014925373134329,0.7354712901108237,0.01050983899821109,5.0,0.7659574468085106,0.1,10000.0,100,100,0.0,133.5,116.0,133.5
500,2 events,uncorrected,0.2,3,21240,21088,792,692,100,0.8737373737373737,0.8939034937252318,0.032814871016691956,14.72340425531915,0.9361702127659575,0.294468085106383,3395.9537572254335,100,100,0.0,118.5,116.0,118.5
500,2 events,bh_window,1e-05,3,23365,21470,52,0,52,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,52,0.48,867.1923076923077,416.0,1846.5
500,2 events,bh_window,0.0001,3,23272,22216,76,0,76,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,76,0.24,416.35526315789474,387.0,1007.5
500,2 events,bh_window,0.001,3,23215,22679,95,0,95,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,95,0.050000000000000044,366.61052631578946,316.0,487.5
500,2 events,bh_window,0.01,3,23203,22866,99,0,99,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,99,0.010000000000000009,266.0,216.0,288.5
500,2 events,bh_window,0.05,3,23203,22906,99,0,99,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,99,0.010000000000000009,225.59595959595958,216.0,248.5
500,2 events,bh_window,0.1,3,23200,22945,100,0,100,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,100,0.0,206.5,187.0,206.5
500,2 events,bh_window,0.2,3,23200,22978,100,0,100,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,100,0.0,173.5,187.0,173.5
500,2 events,storey_bh,1e-05,3,23374,21480,53,0,53,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,53,0.47,934.3962264150944,416.0,1845.5
500,2 events,storey_bh,0.0001,3,23272,22258,79,0,79,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,79,0.20999999999999996,459.9113924050633,387.0,965.5
500,2 events,storey_bh,0.001,3,23212,22707,96,0,96,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,96,0.040000000000000036,363.6979166666667,287.0,456.5
500,2 events,storey_bh,0.01,3,23206,22851,98,0,98,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,98,0.020000000000000018,261.40816326530614,216.0,306.5
500,2 events,storey_bh,0.05,3,23203,22910,99,0,99,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,99,0.010000000000000009,221.55555555555554,216.0,244.5
500,2 events,storey_bh,0.1,3,23200,22942,100,0,100,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,100,0.0,209.5,216.0,209.5
500,2 events,storey_bh,0.2,3,23200,22953,100,0,100,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,100,0.0,198.5,187.0,198.5
500,2 events,BatchBH,1e-05,3,23497,20618,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,1,0.99,416.0,416.0,2830.5
500,2 events,BatchBH,0.0001,3,23479,20735,8,0,8,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,8,0.92,901.5,466.0,2695.5
500,2 events,BatchBH,0.001,3,23338,21495,54,0,54,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,54,0.45999999999999996,856.8148148148148,716.0,1794.5
500,2 events,BatchBH,0.01,3,23257,22274,82,0,82,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,82,0.18000000000000005,489.1463414634146,387.0,934.5
500,2 events,BatchBH,0.05,3,23212,22636,96,0,96,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,96,0.040000000000000036,437.65625,316.0,527.5
500,2 events,BatchBH,0.1,3,23212,22673,96,0,96,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,96,0.040000000000000036,399.1145833333333,316.0,490.5
500,2 events,BatchBH,0.2,3,23206,22783,98,0,98,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,98,0.020000000000000018,330.7959183673469,287.0,374.5
500,2 events,bonferroni,1e-05,3,23425,21001,26,0,26,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,26,0.74,969.1153846153846,601.5,2375.5
500,2 events,bonferroni,0.0001,3,23341,21530,55,0,55,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,55,0.44999999999999996,816.6,516.0,1762.5
500,2 events,bonferroni,0.001,3,23248,22263,84,0,84,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,84,0.16000000000000003,547.7738095238095,387.0,936.5
500,2 events,bonferroni,0.01,3,23206,22741,98,0,98,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,98,0.020000000000000018,366.8061224489796,316.0,416.5
500,2 events,bonferroni,0.05,3,23203,22838,99,0,99,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,99,0.010000000000000009,294.2828282828283,287.0,316.5
500,2 events,bonferroni,0.1,3,23203,22859,99,0,99,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,99,0.010000000000000009,273.07070707070704,287.0,295.5
500,2 events,bonferroni,0.2,3,23200,22890,100,0,100,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,100,0.0,261.5,216.0,261.5
500,2 events,LORD++,1e-05,4,23500,21150,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,0,1.0,,,2286.5
500,2 events,LORD++,0.0001,4,23314,21331,62,0,62,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,62,0.38,1669.5483870967741,1478.0,1919.5
500,2 events,LORD++,0.001,4,23248,22425,84,0,84,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,84,0.16000000000000003,462.48809523809524,445.0,759.5
500,2 events,LORD++,0.01,4,23215,22705,95,0,95,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,95,0.050000000000000044,357.82105263157894,345.0,446.5
500,2 events,LORD++,0.05,4,23200,22800,100,0,100,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,100,0.0,336.5,345.0,336.5
500,2 events,LORD++,0.1,4,23200,22828,100,0,100,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,100,0.0,308.5,345.0,308.5
500,2 events,LORD++,0.2,4,23197,22838,101,1,100,0.009900990099009901,0.0004625346901017576,4.378667133724494e-05,0.02127659574468085,0.02127659574468085,0.000425531914893617,2350000.0,100,100,0.0,295.5,336.5,295.5
500,2 events,uncorrected,1e-05,4,23228,22472,91,0,91,0.0,0.0,0.0,0.0,0.0,0.0,inf,100,91,0.08999999999999997,543.3736263736264,345.0,692.5
